url_path,views_total,views_unique
/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN,4,2
/Institute-Eng-and-Comp-Mechanics-UStgt/APHIN,1,1
/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN/commits/main,1,1
/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN/security,1,1
/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN/stargazers,1,1
/institute-eng-and-comp-mechanics-ustgt/aphin,1,1
