url_path,views_total,views_unique
/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN,5,4
/institute-eng-and-comp-mechanics-ustgt/aphin,1,1
/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN/commits,1,1
