url_path,views_total,views_unique
/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN/blob/github-repo-stats/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN/latest-report/report.pdf,2,1
/Institute-Eng-and-Comp-Mechanics-UStgt/ApHIN,1,1
